# Decoration table for the "glemr11" remix

# Deco type|Deco name|Max height|Min height|Biomes|Place on|Spawn by|Num spawn by|Fill ratio|Height max|Flags|Side length

simple|unilib:grass_frozen_1|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_2|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_3|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_4|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_5|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_weed_stone|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_saxifrage_purple|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_nettle_carduus|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_shrub_snowy|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_shrub_taiga|COASTAL|BEACH_MAX|glemr11_cold_temperate_coastal|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
schematic|unilib_glem_tree_spruce_1|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
schematic|unilib_glem_tree_fir_1|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_1|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_2|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_3|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_4|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_5|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_weed_stone|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_saxifrage_purple|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_nettle_carduus|HIGHLAND|SHELF|glemr11_cold_temperate_highland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
schematic|unilib_glem_tree_spruce_1|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_ordinary_with_cover_snow|||0.007|||
schematic|unilib_glem_tree_fir_1|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_ordinary_with_cover_snow|||0.007|||
simple|unilib:grass_frozen_1|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_2|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_3|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_4|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_5|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_weed_stone|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_saxifrage_purple|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_nettle_carduus|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_shrub_snowy|LOWLAND|COASTAL|glemr11_cold_temperate_lowland|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
schematic|unilib_glem_tree_spruce_1|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_ordinary_with_cover_snow|||0.006|||
schematic|unilib_glem_tree_fir_1|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_ordinary_with_cover_snow|||0.006|||
simple|unilib:grass_frozen_1|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_2|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_3|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_4|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_frozen_5|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_weed_stone|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_saxifrage_purple|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_nettle_carduus|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:plant_shrub_snowy|SHELF|LOWLAND|glemr11_cold_temperate_shelf|unilib:dirt_permafrost_dark_with_cover_snow|||0.005|||
simple|unilib:grass_dry_1|COASTAL|BEACH_MAX|glemr11_cool_arid_coastal|unilib:dirt_clayey_with_litter_coniferous|unilib:grass_dry_3|unilib:grass_dry_4|0.01|||
simple|unilib:grass_dry_1|HIGHLAND|SHELF|glemr11_cool_arid_highland|unilib:dirt_clayey_with_litter_coniferous|unilib:grass_dry_3|unilib:grass_dry_4|0.01|||
simple|unilib:grass_dry_1|LOWLAND|COASTAL|glemr11_cool_arid_lowland|unilib:dirt_clayey_with_litter_coniferous|unilib:grass_dry_3|unilib:grass_dry_4|0.01|||
simple|unilib:grass_dry_1|SHELF|LOWLAND|glemr11_cool_arid_shelf|unilib:dirt_clayey_with_litter_coniferous|unilib:grass_dry_3|unilib:grass_dry_4|0.01|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_cherry_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_cherry_blossom_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_sakura_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_fir_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_4|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_5|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_14|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_15|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_16|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_spruce_mature_15|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_spruce_mature_16|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_spruce_mature_17|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_oak_13|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_oak_red_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_beech_mature_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_large_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_maple_sugar_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
schematic|unilib_glem_tree_spruce_7|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_spruce_mature_16|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_spruce_mature_17|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_fir_douglas_coast_14|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_15|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_16|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.012|||
schematic|unilib_glem_tree_spruce_mature_15|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.012|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_maple_sugar_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.014|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.014|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.014|||
schematic|unilib_glem_tree_beech_mature_large_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.014|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_oak_13|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_oak_red_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.008|||
schematic|unilib_glem_tree_beech_mature_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_beech_mature_large_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.008|||
schematic|unilib_glem_tree_maple_sugar_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
schematic|unilib_glem_tree_maple_sugar_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.014|||
schematic|unilib_glem_tree_poplar_small_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_poplar_small_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_poplar_small_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_poplar_small_4|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_poplar_small_5|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_willow_large_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_willow_large_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_willow_large_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_turf_cool_humid_coastal|||0.015|||
schematic|unilib_glem_tree_fir_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_4|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_5|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_14|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_15|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_fir_douglas_coast_16|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_spruce_mature_15|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_spruce_mature_16|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
schematic|unilib_glem_tree_spruce_mature_17|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_silt_fine_with_litter_coniferous|||0.012|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.01|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.01|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_black_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
simple|unilib:mushroom_brown|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
simple|unilib:mushroom_red|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_brown_with_litter_coniferous|||0.01|||
simple|unilib:grass_wild_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_4|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_5|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady_small|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_clayey_with_litter_coniferous|||0.01|||
simple|unilib:grass_wild_1|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_2|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_3|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_4|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:grass_wild_5|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_turf_cool_humid_coastal|||0.01|||
simple|unilib:fern_broad_leaf|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
simple|unilib:fern_broad_leaf_young|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
simple|unilib:fern_lady|COASTAL|BEACH_MAX|glemr11_cool_humid_coastal|unilib:dirt_sandy_with_litter_coniferous|||0.01|||
